flow duration,total fwd packets,total backward packets,total length of fwd packets,total length of bwd packets,fwd packet length max,fwd packet length min,fwd packet length mean,fwd packet length std,bwd packet length max,bwd packet length min,bwd packet length mean,bwd packet length std,flow bytes/s,flow packets/s,flow iat mean,flow iat std,flow iat max,flow iat min,fwd iat total,fwd iat mean,fwd iat std,fwd iat max,fwd iat min,bwd iat total,bwd iat mean,bwd iat std,bwd iat max,bwd iat min,fwd psh flags,bwd psh flags,fwd urg flags,bwd urg flags,fwd header length,bwd header length,fwd packets/s,bwd packets/s,min packet length,max packet length,packet length mean,packet length std,packet length variance,fin flag count,syn flag count,rst flag count,psh flag count,ack flag count,urg flag count,cwe flag count,ece flag count,down/up ratio,average packet size,avg fwd segment size,avg bwd segment size,fwd header length.1,fwd avg bytes/bulk,fwd avg packets/bulk,fwd avg bulk rate,bwd avg bytes/bulk,bwd avg packets/bulk,bwd avg bulk rate,subflow fwd packets,subflow fwd bytes,subflow bwd packets,subflow bwd bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active mean,active std,active max,active min,idle mean,idle std,idle max,idle min,label
1168537,1,1,47,159,47,47,47,0,159,159,159,0,176.2888124,1.711541868,1168537,0,1168537,1168537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.855770934,0.855770934,47,159,84.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,126.5,47,159,20,0,0,0,0,0,0,1,47,1,159,-1,-1,0,20,0,0,0,0,0,0,0,0,0
30842,1,1,62,132,62,62,62,0,132,132,132,0,6290.123857,64.8466377,30842,0,30842,30842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.42331885,32.42331885,62,132,85.33333333,40.41451884,1633.333333,0,0,0,0,0,0,0,0,1,128,62,132,20,0,0,0,0,0,0,1,62,1,132,-1,-1,0,20,0,0,0,0,0,0,0,0,0
4,1,2,0,0,0,0,0,0,0,0,0,0,0,750000,2,2.828427125,4,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,32,64,250000,500000,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,33304,58,0,32,0,0,0,0,0,0,0,0,0
5961446,7,4,617,164,517,0,88.14285714,189.9889721,152,0,41,74.05403433,131.0084835,1.845189909,596144.6,1848815.193,5857705,3,5961446,993574.3333,2411654.453,5916296,3,83864,27954.66667,28722.67965,59832,4087,0,0,0,0,160,92,1.17421176,0.670978149,0,517,65.08333333,148.7233297,22118.62879,0,0,0,1,0,0,0,0,0,71,88.14285714,41,160,0,0,0,0,0,0,7,617,4,164,29200,30,6,20,103738,0,103738,103738,5857705,0,5857705,5857705,0
3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,10333333.33,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,939,-1,0,32,0,0,0,0,0,0,0,0,0
100194648,190,247,6792,455125,1457,6,35.74736842,111.9369596,4380,6,1842.611336,868.1945257,4610.196345,4.361510407,229804.2385,2100389.811,19798375,1,100194646,530130.4021,3169827.265,19798441,23,100112027,406959.4593,2792232.808,19841837,47,1,0,0,0,3800,4940,1.896308873,2.465201535,6,4380,1057.931507,1110.136065,1232402.082,0,1,0,0,1,0,0,0,1,1060.352403,35.74736842,1842.611336,3800,0,0,0,0,0,0,190,6792,247,455125,262,262,189,20,287381.4,190355.3061,626288,171071,19707294.6,149289.018,19798375,19444212,0
77,1,1,6,6,6,6,6,0,6,6,6,0,155844.1558,25974.02597,77,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12987.01299,12987.01299,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,22869,65535,0,20,0,0,0,0,0,0,0,0,0
5227092,9,5,618,2719,342,0,68.66666667,126.0287666,1400,0,543.8,713.1915591,638.4046808,2.678353471,402084,1405494.019,5079514,1,5227092,653386.5,1788624.342,5079514,1,76713,19178.25,21982.47789,41346,213,0,0,0,0,296,168,1.72179866,0.956554811,0,1400,222.4666667,458.2803052,210020.8381,0,0,0,1,0,0,0,0,0,238.3571429,68.66666667,543.8,296,0,0,0,0,0,0,9,618,5,2719,29200,11256,3,32,147577,0,147577,147577,5079514,0,5079514,5079514,0
5485183,9,6,587,4040,342,0,65.22222222,121.6303599,1448,0,673.3333333,724.0894052,843.5452381,2.734639847,391798.7857,1386704.741,5208724,1,5485183,685647.875,1828096.613,5208724,1,163239,32647.8,43215.52936,89294,48,0,0,0,0,296,200,1.640783908,1.093855939,0,1448,289.1875,526.6472847,277357.3625,0,0,0,1,0,0,0,0,0,308.4666667,65.22222222,673.3333333,296,0,0,0,0,0,0,9,587,6,4040,29200,4914,3,32,276458,0,276458,276458,5208724,0,5208724,5208724,0
46166,1,1,64,117,64,64,64,0,117,117,117,0,3920.634233,43.32192523,46166,0,46166,46166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21.66096261,21.66096261,64,117,81.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,122.5,64,117,20,0,0,0,0,0,0,1,64,1,117,-1,-1,0,20,0,0,0,0,0,0,0,0,0
296,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,145270.2703,10135.13514,148,141.4213562,248,48,296,148,141.4213562,248,48,0,0,0,0,0,0,0,0,0,60,0,10135.13514,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,31088,-1,2,20,0,0,0,0,0,0,0,0,0
476,3,0,0,0,0,0,0,0,0,0,0,0,0,6302.521008,238,330.9259736,472,4,476,238,330.9259736,472,4,0,0,0,0,0,0,0,0,0,96,0,6302.521008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,269,-1,0,32,0,0,0,0,0,0,0,0,0
97631,1,1,57,148,57,57,57,0,148,148,148,0,2099.74291,20.48529668,97631,0,97631,97631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,10.24264834,10.24264834,57,148,87.33333333,52.5388745,2760.333333,0,0,0,0,0,0,0,0,1,131,57,148,20,0,0,0,0,0,0,1,57,1,148,-1,-1,0,20,0,0,0,0,0,0,0,0,0
4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,5001,-1,1,20,0,0,0,0,0,0,0,0,0
115740694,20,19,774,6265,321,0,38.7,83.63460628,2376,0,329.7368421,683.0491964,60.81698456,0.336960136,3045807.737,4568143.303,10090433,48,115740694,6091615.474,4855024.621,10112485,48,110829476,6157193.111,5017217.256,10112411,50,0,0,0,0,412,524,0.17280007,0.164160066,0,2376,175.975,490.6296053,240717.4096,0,0,0,1,0,0,0,0,0,180.4871795,38.7,329.7368421,412,0,0,0,0,0,0,20,774,19,6265,8192,123,19,20,72849.27273,168225.4716,580068,21933,10002563.55,88908.42109,10090433,9756476,0
541,3,0,58,0,46,6,19.33333333,23.09401077,0,0,0,0,107208.8725,5545.286506,270.5,130.8147545,363,178,541,270.5,130.8147545,363,178,0,0,0,0,0,0,0,0,0,60,0,5545.286506,0,6,46,16,20,400,0,0,0,0,1,0,0,0,0,21.33333333,19.33333333,0,60,0,0,0,0,0,0,3,58,0,0,256,-1,2,20,0,0,0,0,0,0,0,0,0
101,3,0,97,0,85,6,32.33333333,45.61067127,0,0,0,0,960396.0396,29702.9703,50.5,2.121320344,52,49,101,50.5,2.121320344,52,49,0,0,0,0,0,0,0,0,0,60,0,29702.9703,0,6,85,25.75,39.5,1560.25,0,0,0,0,1,0,0,0,0,34.33333333,32.33333333,0,60,0,0,0,0,0,0,3,97,0,0,253,-1,2,20,0,0,0,0,0,0,0,0,0
85328,1,1,47,152,47,47,47,0,152,152,152,0,2332.177011,23.43896494,85328,0,85328,85328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,11.71948247,11.71948247,47,152,82,60.62177826,3675,0,0,0,0,0,0,0,0,1,123,47,152,20,0,0,0,0,0,0,1,47,1,152,-1,-1,0,20,0,0,0,0,0,0,0,0,0
60102595,5,3,136,1314,118,0,27.2,50.8251906,1308,0,438,753.4480739,24.12541422,0.133105734,8586085,22676500.47,60011541,67,60102595,15025648.75,29990607.96,60011541,129,24479,12239.5,16238.70723,23722,757,0,0,0,0,112,72,0.083191084,0.04991465,0,1308,161.1111111,431.7581628,186415.1111,0,0,0,1,0,0,0,0,0,181.25,27.2,438,112,0,0,0,0,0,0,5,136,3,1314,8192,913,4,20,0,0,0,0,0,0,0,0,0
950355,1,1,40,85,40,40,40,0,85,85,85,0,131.5297968,2.104476748,950355,0,950355,950355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,1.052238374,1.052238374,40,85,55,25.98076211,675,0,0,0,0,0,0,0,0,1,82.5,40,85,20,0,0,0,0,0,0,1,40,1,85,-1,-1,0,20,0,0,0,0,0,0,0,0,0
5437378,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.206946069,0.73564869,1812459.333,3118351.894,5413195,28,5437378,2718689,3810606.929,5413195,24183,0,0,0,0,0,0,0,0,0,80,28,0.551736517,0.183912172,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,80,0,0,0,0,0,0,3,12,1,0,29200,10220,2,20,0,0,0,0,0,0,0,0,0
2,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,15500000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,1,0,0,0,64,0,1000000,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,972,-1,0,32,0,0,0,0,0,0,0,0,0
90,2,0,12,0,6,6,6,0,0,0,0,0,133333.3333,22222.22222,90,0,90,90,90,90,0,90,90,0,0,0,0,0,0,0,0,0,40,0,22222.22222,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,0
5236900,4,4,1150,642,1150,0,287.5,575,642,0,160.5,321,342.1871718,1.527621303,748128.5714,1875911.343,5000432,38,236468,78822.66667,68003.56645,118442,300,5119212,1706404,2853363.835,5000477,228,0,0,0,0,136,136,0.763810651,0.763810651,0,1150,199.1111111,415.0085675,172232.1111,0,0,0,1,0,0,0,0,1,224,287.5,160.5,136,0,0,0,0,0,0,4,1150,4,642,29200,245,1,32,0,0,0,0,0,0,0,0,0
373845,1,1,44,60,44,44,44,0,60,60,60,0,278.190159,5.34981075,373845,0,373845,373845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,2.674905375,2.674905375,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,20,0,0,0,0,0,0,1,44,1,60,-1,-1,0,20,0,0,0,0,0,0,0,0,0
135956,10,5,663,1215,421,0,66.3,132.8382893,1077,0,243,470.0340413,13813.29254,110.3298126,9711.142857,12741.04618,33004,3,135956,15106.22222,18083.75005,49550,3,79643,19910.75,13182.45805,28437,363,0,0,0,0,332,168,73.55320839,36.7766042,0,1077,117.375,278.246144,77420.91667,0,0,0,1,0,0,0,0,0,125.2,66.3,243,332,0,0,0,0,0,0,10,663,5,1215,65535,972,5,32,0,0,0,0,0,0,0,0,0
123776,1,1,56,92,56,56,56,0,92,92,92,0,1195.708376,16.1582213,123776,0,123776,123776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8.079110652,8.079110652,56,92,68,20.78460969,432,0,0,0,0,0,0,0,0,1,102,56,92,20,0,0,0,0,0,0,1,56,1,92,-1,-1,0,20,0,0,0,0,0,0,0,0,0
10072318,6,6,597,3138,342,0,99.5,150.8903575,1591,0,523,778.1264679,370.8183161,1.191384148,915665.2727,2936955.199,9770153,45,302165,60433,57341.63801,128917,104,9986775,1997355,4368279.446,9811183,205,0,0,0,0,132,132,0.595692074,0.595692074,0,1591,287.3076923,560.4109184,314060.3974,0,0,0,1,0,0,0,0,1,311.25,99.5,523,132,0,0,0,0,0,0,6,597,6,3138,8192,66,5,20,0,0,0,0,0,0,0,0,0
35103314,9,9,868,3539,434,0,96.44444444,191.3760115,1770,0,393.2222222,780.2761975,125.5437022,0.512772099,2064900.824,3910950.564,10027110,41,31089657,3886207.125,5099795.54,10063777,1218,35066487,4383310.875,4866576.706,10063867,506,0,0,0,0,296,296,0.25638605,0.25638605,0,1770,231.9473684,558.6084371,312043.386,0,0,0,1,0,0,0,0,1,244.8333333,96.44444444,393.2222222,296,0,0,0,0,0,0,9,868,9,3539,29200,972,2,32,351074.6667,544492.1125,979800,36667,10012144.33,14432.41263,10027110,9998312,0
49340,1,1,52,68,52,52,52,0,68,68,68,0,2432.10377,40.53506283,49340,0,49340,49340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.26753141,20.26753141,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86,52,68,20,0,0,0,0,0,0,1,52,1,68,-1,-1,0,20,0,0,0,0,0,0,0,0,0
30313,1,1,55,87,55,55,55,0,87,87,87,0,4684.458813,65.97829314,30313,0,30313,30313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.98914657,32.98914657,55,87,65.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,98.5,55,87,32,0,0,0,0,0,0,1,55,1,87,-1,-1,0,32,0,0,0,0,0,0,0,0,0
117408742,20,23,1453,6212,438,0,72.65,111.2651054,1418,0,270.0869565,424.9723962,65.28474685,0.366241894,2795446.238,12602488.2,58927356,1,117408742,6179407.474,18443647.93,58927356,85,117372386,5335108.455,17219974.32,59004594,1,0,0,0,0,648,744,0.170345067,0.195896827,0,1418,174.2045455,329.0760554,108291.0502,0,0,0,1,0,0,0,0,1,178.255814,72.65,270.0869565,648,0,0,0,0,0,0,20,1453,23,6212,29200,365,11,32,207520,183977.8708,337612,77428,58478721.5,634464.9944,58927356,58030087,0
19616117,15,16,4397,13029,1481,0,293.1333333,556.2648222,1944,0,814.3125,817.6777457,888.3511451,1.580333152,653870.5667,2192621.562,9999353,3,9616761,686911.5,1874275.138,6869588,237,19583020,1305534.667,3015382.268,9999367,3,0,0,0,0,488,520,0.764677331,0.81565582,0,1944,544.5625,735.5055289,540968.3831,0,0,0,1,0,0,0,0,1,562.1290323,293.1333333,814.3125,488,0,0,0,0,0,0,15,4397,16,13029,29200,75,5,32,1373586.5,1329214.378,2313483,433690,8434470.5,2213078.055,9999353,6869588,0
166,2,0,0,0,0,0,0,0,0,0,0,0,0,12048.19277,166,0,166,166,166,166,0,166,166,0,0,0,0,0,0,0,0,0,64,0,12048.19277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,33304,-1,0,32,0,0,0,0,0,0,0,0,0
13928,2,0,0,0,0,0,0,0,0,0,0,0,0,143.5956347,13928,0,13928,13928,13928,13928,0,13928,13928,0,0,0,0,0,0,0,0,0,64,0,143.5956347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,0
92052842,12,10,3877,3403,1116,0,323.0833333,485.172595,1075,0,340.3,509.3069474,79.08501076,0.238993164,4383468.667,13496161,44993211,104,92037795,8367072.273,18104524.85,45008204,180,92037218,10226357.56,19722937.07,45008999,14795,0,0,0,0,252,236,0.130359908,0.108633257,0,1116,316.5217391,478.1696038,228646.17,0,0,0,1,0,0,0,0,0,330.9090909,323.0833333,340.3,252,0,0,0,0,0,0,12,3877,10,3403,8192,72,11,20,1046021.5,1458094.488,2077050,14993,44972876,28758.03279,44993211,44952541,0
514317,14,12,827,5807,469,0,59.07142857,127.0290483,1448,0,483.9166667,622.405518,12898.65978,50.55248028,20572.68,38405.52835,126363,1,514317,39562.84615,57326.33912,179202,1,421898,38354.36364,57779.31637,150503,1,0,0,0,0,460,404,27.2205663,23.33191398,0,1448,245.7037037,468.2210864,219230.9858,0,0,0,1,0,0,0,0,0,255.1538462,59.07142857,483.9166667,460,0,0,0,0,0,0,14,827,12,5807,65535,65,6,32,0,0,0,0,0,0,0,0,0
45443,1,1,48,48,48,48,48,0,48,48,48,0,2112.536584,44.01117884,45443,0,45443,45443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,22.00558942,22.00558942,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,0
369061,1,1,38,38,38,38,38,0,38,38,38,0,205.9280173,5.419158351,369061,0,369061,369061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2.709579175,2.709579175,38,38,38,0,0,0,0,0,0,0,0,0,0,1,57,38,38,32,0,0,0,0,0,0,1,38,1,38,-1,-1,0,32,0,0,0,0,0,0,0,0,0
116470332,16,14,1155,1661,1071,0,72.1875,266.354205,1655,0,118.6428571,442.1968944,24.17783097,0.257576324,4016218.345,4870153.389,10093586,85,116470332,7764688.8,4075883.926,10093586,23329,111039652,8541511.692,3645988.317,10116622,173206,0,0,0,0,332,424,0.13737404,0.120202285,0,1655,90.83870968,347.889072,121026.8065,0,0,0,1,0,0,0,0,0,93.86666667,72.1875,118.6428571,332,0,0,0,0,0,0,16,1155,14,1661,8192,980,15,20,83287.63636,197550.7529,678912,22951,10010851.55,28404.1249,10093586,9995447,0
5084300,9,5,350,3157,193,0,38.88888889,71.12918607,1658,0,631.4,844.8282666,689.7704699,2.75357473,391100,1348327.9,4877992,3,5084300,635537.5,1714541.614,4877992,3,115525,28881.25,31527.68341,60790,227,0,0,0,0,296,168,1.770155184,0.983419546,0,1658,233.8,540.0012169,291601.3143,0,0,0,1,0,0,0,0,0,250.5,38.88888889,631.4,296,0,0,0,0,0,0,9,350,5,3157,29200,118,3,32,0,0,0,0,0,0,0,0,0
45137,1,1,48,48,48,48,48,0,48,48,48,0,2126.858232,44.30954649,45137,0,45137,45137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,22.15477325,22.15477325,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,0
407739,14,9,936,6774,389,0,66.85714286,119.1836702,1770,0,752.6666667,749.8571531,18909.15512,56.40863395,18533.59091,33965.24238,88369,0,407739,31364.53846,39985.74055,88409,0,312068,39008.5,54122.79839,112288,3,0,0,0,0,304,192,34.33569023,22.07294372,0,1770,321.25,565.9640678,320315.3261,0,0,0,1,0,0,0,0,0,335.2173913,66.85714286,752.6666667,304,0,0,0,0,0,0,14,936,9,6774,65535,292,13,20,0,0,0,0,0,0,0,0,0
23537,1,1,50,66,50,50,50,0,66,66,66,0,4928.410588,84.97259634,23537,0,23537,23537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,42.48629817,42.48629817,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83,50,66,32,0,0,0,0,0,0,1,50,1,66,-1,-1,0,32,0,0,0,0,0,0,0,0,0
378514,3,2,922,506,916,0,307.3333333,527.1293326,506,0,253,357.7960313,3772.647775,13.20955103,94628.5,76941.761,188521,60,282887,141443.5,66577.63898,188521,94366,284208,284208,0,284208,284208,0,0,0,0,80,52,7.92573062,5.283820414,0,916,238,388.655117,151052.8,0,0,0,1,0,0,0,0,0,285.6,307.3333333,253,80,0,0,0,0,0,0,3,922,2,506,29200,129,2,20,0,0,0,0,0,0,0,0,0
293484,1,1,44,95,44,44,44,0,95,95,95,0,473.6203677,6.81468155,293484,0,293484,293484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3.407340775,3.407340775,44,95,61,29.44486373,867,0,0,0,0,0,0,0,0,1,91.5,44,95,32,0,0,0,0,0,0,1,44,1,95,-1,-1,0,32,0,0,0,0,0,0,0,0,0
3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,4969,-1,1,20,0,0,0,0,0,0,0,0,0
118249729,116,138,26898,3378,507,6,231.8793103,235.4252454,59,0,24.47826087,17.76949629,256.0344134,2.147996466,467390.2332,3792919.187,45008921,3,118152811,1027415.748,5597001.603,45061659,3,118196761,862750.0803,5138440.314,45061931,3,1,0,0,0,2320,2772,0.980974764,1.167021702,0,507,120.5098039,190.7276341,36377.03042,0,1,0,0,1,0,0,0,1,120.984252,231.8793103,24.47826087,2320,0,0,0,0,0,0,116,26898,138,3378,253,1389,115,20,2207169.25,1670129.033,4129925,53010,27286239.5,15201532,45008921,10607755,0
17785393,2,0,12,0,6,6,6,0,0,0,0,0,0.674710983,0.112451831,17785393,0,17785393,17785393,17785393,17785393,0,17785393,17785393,0,0,0,0,0,0,0,0,0,40,0,0.112451831,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,63668,-1,1,20,0,0,0,0,0,0,0,0,0
57166078,12,7,1547,2217,805,0,128.9166667,256.6977205,1541,0,316.7142857,556.4655468,65.84324361,0.332364939,3175893.222,10626009.28,43955033,3,57166078,5196916.182,13431200.44,43955033,19,13175794,2195965.667,5324619.617,13064664,4,0,0,0,0,396,232,0.209914698,0.122450241,0,1541,188.2,382.2343729,146103.1158,0,0,0,1,0,0,0,0,0,198.1052632,128.9166667,316.7142857,396,0,0,0,0,0,0,12,1547,7,2217,65535,124,6,32,105415.5,57738.80422,146243,64588,28477614,21888375.86,43955033,13000195,0
1198,9,6,3150,3152,1575,0,350,694.5097192,1576,0,525.3333333,813.8429005,5260434.057,12520.86811,85.57142857,213.755329,825,1,1198,149.75,313.0932084,922,1,1091,218.2,340.8910383,825,45,0,0,0,0,304,208,7512.520868,5008.347245,0,1576,393.875,704.585067,496440.1167,0,0,0,1,0,0,0,0,0,420.1333333,350,525.3333333,304,0,0,0,0,0,0,9,3150,6,3152,29200,2081,2,32,0,0,0,0,0,0,0,0,0
2169112,2,0,12,0,6,6,6,0,0,0,0,0,5.532217792,0.922036299,2169112,0,2169112,2169112,2169112,2169112,0,2169112,2169112,0,0,0,0,0,0,0,0,0,40,0,0.922036299,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,0
14587021,10,9,747,5845,399,0,74.7,135.0884895,1881,0,649.4444444,763.0719349,451.9085837,1.302527775,810390.0556,2511006.48,9996701,2,10190557,1132284.111,3324229.57,9996701,394,14557278,1819659.75,3647293.389,10026524,193,0,0,0,0,328,296,0.685540934,0.616986841,0,1881,329.6,584.9674215,342186.8842,0,0,0,1,0,0,0,0,0,346.9473684,74.7,649.4444444,328,0,0,0,0,0,0,10,747,9,5845,29200,118,3,32,193856,0,193856,193856,9996701,0,9996701,9996701,0
23453,1,1,53,117,53,53,53,0,117,117,117,0,7248.539632,85.27693685,23453,0,23453,23453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,42.63846843,42.63846843,53,117,74.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,111.5,53,117,20,0,0,0,0,0,0,1,53,1,117,-1,-1,0,20,0,0,0,0,0,0,0,0,0
117854210,19,23,974,19047,288,0,51.26315789,79.58911295,1430,0,828.1304348,674.2939947,169.8793789,0.356372505,2874492.927,12806444.02,58952065,2,117854210,6547456.111,18991595.7,58952065,19,117760308,5352741.273,17297093.77,59037645,2,0,0,0,0,392,472,0.161216133,0.195156372,0,1430,465.6046512,629.0255555,395673.1495,0,0,0,1,0,0,0,0,1,476.6904762,51.26315789,828.1304348,392,0,0,0,0,0,0,19,974,23,19047,8192,360,18,20,148507,88802.71222,211300,85714,58731847,311435.2823,58952065,58511629,0
114813,1,1,56,87,56,56,56,0,87,87,87,0,1245.503558,17.41963018,114813,0,114813,114813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.709815091,8.709815091,56,87,66.33333333,17.89785834,320.3333333,0,0,0,0,0,0,0,0,1,99.5,56,87,32,0,0,0,0,0,0,1,56,1,87,-1,-1,0,32,0,0,0,0,0,0,0,0,0
50326,1,1,46,98,46,46,46,0,98,98,98,0,2861.344037,39.7408894,50326,0,50326,50326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.8704447,19.8704447,46,98,63.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,1,95,46,98,32,0,0,0,0,0,0,1,46,1,98,-1,-1,0,32,0,0,0,0,0,0,0,0,0
30784,2,2,80,202,40,40,40,0,101,101,101,0,9160.602911,129.9376299,10261.33333,17727.26438,30731,5,48,48,0,48,48,5,5,0,5,5,0,0,0,0,64,40,64.96881497,64.96881497,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40,101,64,0,0,0,0,0,0,2,80,2,202,-1,-1,1,32,0,0,0,0,0,0,0,0,0
52887,1,1,62,90,62,62,62,0,90,90,90,0,2874.052225,37.81647664,52887,0,52887,52887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18.90823832,18.90823832,62,90,71.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,107,62,90,20,0,0,0,0,0,0,1,62,1,90,-1,-1,0,20,0,0,0,0,0,0,0,0,0
188052,13,8,980,4369,469,0,75.38461538,142.4462112,1448,0,546.125,663.1611391,28444.2601,111.6712399,9402.6,15654.40588,38393,1,188052,15671,17945.40967,38497,1,142901,20414.42857,26658.46498,64332,3,0,0,0,0,428,264,69.12981516,42.54142471,0,1448,243.1363636,461.9488011,213396.6948,0,0,0,1,0,0,0,0,0,254.7142857,75.38461538,546.125,428,0,0,0,0,0,0,13,980,8,4369,65535,1006,6,32,0,0,0,0,0,0,0,0,0
92,2,1,0,0,0,0,0,0,0,0,0,0,0,32608.69565,46,63.63961031,91,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,32,21739.13043,10869.56522,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,179,32832,0,32,0,0,0,0,0,0,0,0,0
5140787,5,5,403,1102,391,0,80.6,173.5448069,545,0,220.4,296.3280277,292.7567316,1.945227453,571198.5556,1573527.711,4764109,78,376678,94169.5,97138.33832,239176,38280,5100964,1275241,2327978.978,4764187,652,0,0,0,0,124,112,0.972613726,0.972613726,0,545,136.8181818,232.6292407,54116.36364,0,0,0,1,0,0,0,0,1,150.5,80.6,220.4,124,0,0,0,0,0,0,5,403,5,1102,8192,60,3,20,0,0,0,0,0,0,0,0,0
23793,1,1,45,189,45,45,45,0,189,189,189,0,9834.825369,84.05833649,23793,0,23793,23793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,42.02916824,42.02916824,45,189,93,83.13843876,6912,0,0,0,0,0,0,0,0,1,139.5,45,189,20,0,0,0,0,0,0,1,45,1,189,-1,-1,0,20,0,0,0,0,0,0,0,0,0
